matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,home_rating,away_rating,referee,venue,capacity,attendance,ball_possession.home,ball_possession.away,total_shots.home,total_shots.away,shots_on_target.home,shots_on_target.away,corner_kicks.home,corner_kicks.away,passes.home,passes.away,shots_off_target.home,shots_off_target.away,blocked_shots.home,blocked_shots.away,offsides.home,offsides.away,free_kicks.home,free_kicks.away,throw-ins.home,throw-ins.away,fouls.home,fouls.away,goalkeeper_saves.home,goalkeeper_saves.away,yellow_cards.home,yellow_cards.away,red_cards.home,red_cards.away
zVQtAS78,,FINISHED,27.09.2020 15:00,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,1,1,7.1,7.2,Bankes P. (Eng),Tottenham Hotspur Stadium (London),62 850,,66%,34%,23,6,12,1,10,4,0%,0%,7,2,4,3,0,1,10,15,,,15,9,0,11,1,4,,
YPnboqV7,,FINISHED,27.09.2020 13:00,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,0,1,6.9,7.5,Tierney P. (Eng),Bramall Lane (Sheffield),32 050,,36%,64%,14,17,4,9,5,7,0%,0%,5,5,5,3,2,1,6,20,,,18,4,8,4,2,1,,
SO3Fg7NR,,FINISHED,26.09.2020 21:00,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,0,1,6.6,7.3,Marriner A. (Eng),Turf Moor (Burnley),22 546,,53%,47%,10,5,2,1,8,2,0%,0%,4,2,4,2,2,1,11,10,,,8,10,0,2,1,0,,
ELPp9nNE,,FINISHED,26.09.2020 18:30,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,3,3,7.1,6.8,Moss J. (Eng),The Hawthorns (West Bromwich),26 688,,24%,76%,9,22,3,10,3,9,0%,0%,4,6,2,6,1,0,16,9,,,8,16,7,0,1,3,,
UXkskRVr,,FINISHED,26.09.2020 16:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,1,2,6.6,7.3,Friend K. (Eng),Selhurst Park (London),25 486,,42%,58%,8,10,1,5,7,6,0%,0%,2,3,5,2,1,0,16,16,,,16,15,3,0,3,1,,
Y14Bfm8L,,FINISHED,26.09.2020 13:30,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,2,3,6.6,7.1,Kavanagh C. (Eng),Amex Stadium (Brighton),31 876,,53%,47%,18,7,5,3,7,1,0%,0%,9,1,4,3,1,4,19,19,,,18,16,0,3,4,2,,
MR07eThF,,FINISHED,21.09.2020 21:15,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,3,6.7,7.4,Marriner A. (Eng),Molineux Stadium (Wolverhampton),31 750,,35%,65%,10,14,1,9,4,6,0%,0%,5,3,4,2,2,3,11,8,,,7,8,6,0,0,3,,
6i4WgGHA,,FINISHED,21.09.2020 19:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,1,0,7.4,6.1,Scott G. (Eng),Villa Park (Birmingham),42 789,,72%,28%,18,4,2,1,10,4,0%,0%,11,2,5,1,1,0,14,11,,,12,13,1,1,3,1,0,1
Y5KCZoWe,,FINISHED,20.09.2020 20:00,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,4,2,7.3,6.5,Mason L. (Eng),King Power Stadium (Leicester),32 261,,68%,32%,14,16,6,5,15,4,0%,0%,2,8,6,3,0,1,14,11,,,11,13,3,2,1,2,,
pr3zgzXG,,FINISHED,20.09.2020 17:30,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,0,2,6.5,7.4,Tierney P. (Eng),Stamford Bridge (London),40 341,,39%,61%,5,18,3,6,1,11,0%,0%,2,9,0,3,1,1,6,11,,,10,6,4,3,,,1,0
0CCbckO2,,FINISHED,20.09.2020 15:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,0,3,6.1,7.2,Friend K. (Eng),St. James' Park (Newcastle),52 305,,47%,53%,6,13,0,6,7,1,0%,0%,4,6,2,1,1,2,15,19,,,16,15,3,0,3,0,0,1
v3B2d9w9,,FINISHED,20.09.2020 13:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,2,5,6.1,7.3,Coote D. (Eng),St. Mary's Stadium (Southampton),32 384,,53%,47%,14,9,7,6,3,2,0%,0%,5,1,2,2,2,6,24,18,,,17,18,1,5,4,3,,
vVXZfd24,,FINISHED,19.09.2020 21:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,2,1,7.3,6.6,Oliver M. (Eng),Emirates Stadium (London),60 704,,63%,37%,7,14,3,3,7,5,0%,0%,1,6,3,5,5,2,15,16,,,11,13,2,1,0,1,,
CdJGY5o2,,FINISHED,19.09.2020 18:30,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,1,3,6.6,7.5,Atkinson M. (Eng),Old Trafford (Manchester),75 635,,76%,24%,17,14,4,5,9,3,0%,0%,4,5,9,4,1,2,12,13,,,13,10,2,3,2,1,,
jsV7zSGk,,FINISHED,19.09.2020 16:00,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,4,3,7.2,6.7,Taylor A. (Eng),Elland Road (Leeds),37 792,,50%,50%,10,14,7,6,5,3,0%,0%,2,5,1,3,3,0,16,15,,,13,18,3,3,1,2,,
xvR3y81q,,FINISHED,19.09.2020 13:30,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,5,2,7.5,6.1,Dean M. (Eng),Goodison Park (Liverpool),39 572,,71%,29%,17,6,7,4,11,1,0%,0%,5,1,5,1,1,1,11,10,,,9,11,2,2,1,0,0,2
6HZRdIXi,,FINISHED,14.09.2020 21:15,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,1,3,6.5,7.4,Pawson C. (Eng),Amex Stadium (Brighton),31 876,,52%,48%,13,10,3,5,4,3,0%,0%,6,2,4,3,0,3,16,7,,,8,13,2,2,1,0,,
0vZVexmb,,FINISHED,14.09.2020 19:00,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,0,2,6.6,7.6,Dean M. (Eng),Bramall Lane (Sheffield),32 050,,55%,45%,9,11,2,4,12,5,0%,0%,5,5,2,2,4,0,7,17,,,13,7,2,2,2,1,,
l05DweXT,,FINISHED,13.09.2020 17:30,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,0,1,6.6,7.7,Atkinson M. (Eng),Tottenham Hotspur Stadium (London),62 850,,52%,48%,9,15,5,4,5,3,0%,0%,1,7,3,4,0,1,8,15,,,15,7,3,5,1,0,,
j9iuZEuo,,FINISHED,13.09.2020 15:00,West Brom,https://static.flashscore.com/res/image/data/zDuImRwS-ImMEe0UF.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,0,3,6.1,7.5,Taylor A. (Eng),The Hawthorns (West Bromwich),26 688,,37%,63%,7,13,1,7,2,5,0%,0%,3,3,3,3,4,3,12,14,,,12,9,4,1,1,1,,
hEVNcbIo,,FINISHED,12.09.2020 21:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,0,2,6.5,7.5,Attwell S. (Eng),London Stadium (London),62 500,,58%,42%,15,15,3,2,8,7,0%,0%,5,7,7,6,2,4,10,14,,,13,7,0,3,2,2,,
KQ09vyIN,,FINISHED,12.09.2020 18:30,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Leeds,https://static.flashscore.com/res/image/data/rsvCPOh5-O4P6Zhap.png,4,3,7.1,6.7,Oliver M. (Eng),Anfield (Liverpool),61 276,,48%,52%,22,6,6,3,9,0,0%,0%,3,1,13,2,2,5,9,11,,,9,6,0,2,1,0,,
hE9hrJIb,,FINISHED,12.09.2020 16:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,1,0,7.2,6.7,Moss J. (Eng),Selhurst Park (London),25 486,,29%,71%,5,9,3,5,7,3,0%,0%,2,3,0,1,4,0,11,18,,,14,11,5,2,2,1,,
tz25uH2H,,FINISHED,12.09.2020 13:30,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,3,6.2,7.4,Kavanagh C. (Eng),Craven Cottage (London),29 589,,45%,55%,5,13,2,6,2,3,0%,0%,2,4,1,3,2,2,14,14,,,12,12,3,2,2,2,,
