matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,home_rating,away_rating,referee,venue,capacity,attendance,expected_goals_(xg).home,expected_goals_(xg).away,ball_possession.home,ball_possession.away,total_shots.home,total_shots.away,shots_on_target.home,shots_on_target.away,corner_kicks.home,corner_kicks.away,passes.home,passes.away,yellow_cards.home,yellow_cards.away,shots_off_target.home,shots_off_target.away,offsides.home,offsides.away,free_kicks.home,free_kicks.away,throw-ins.home,throw-ins.away,fouls.home,fouls.away,goalkeeper_saves.home,goalkeeper_saves.away,blocked_shots.home,blocked_shots.away,red_cards.home,red_cards.away
hWCb0Krk,,FINISHED,03.12.2023 15:00,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,2,2,7.1,7.1,Bramall T. (Eng),Vitality Stadium (Bournemouth),11 307,11 191,1.81,1.00,37%,63%,15,11,7,3,7,7,0%,0%,5,3,8,8,3,2,14,19,15,21,16,12,1,5,,,,
thggM158,,FINISHED,03.12.2023 15:00,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,3,2,7.1,6.7,Pawson C. (Eng),Stamford Bridge (London),40 341,39 647,1.91,0.92,32%,68%,8,18,5,9,5,8,0%,0%,5,5,3,9,2,3,14,18,8,20,16,12,7,2,,,1,0
KrhcLLKE,,FINISHED,03.12.2023 15:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,4,3,7.2,6.9,Attwell S. (Eng),Anfield (Liverpool),61 276,50 143,2.51,1.21,62%,38%,26,9,12,5,3,4,0%,0%,,,14,4,5,1,8,11,26,20,6,7,2,8,,,,
WziyEwDl,,FINISHED,03.12.2023 15:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,1,1,7,7.1,Oliver M. (Eng),London Stadium (London),62 500,62 459,1.10,0.83,55%,45%,9,9,3,2,2,3,0%,0%,2,0,6,7,2,0,7,20,25,17,17,7,1,2,,,,
GAo6JakR,,FINISHED,02.12.2023 21:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,1,0,7.5,6.5,Jones R. (Eng),St. James' Park (Newcastle),52 305,52 214,2.98,0.38,58%,42%,22,8,4,1,7,3,0%,0%,1,2,18,7,0,1,14,6,18,19,6,14,1,3,,,,
YkYXEJcr,,FINISHED,02.12.2023 18:30,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,0,1,7,7.2,Tierney P. (Eng),City Ground (Nottingham),30 404,29 404,0.61,0.63,62%,38%,13,12,2,3,4,3,0%,0%,1,0,11,9,1,2,16,16,17,20,15,14,2,2,,,,
WMB2avbe,,FINISHED,02.12.2023 16:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,2,1,7.3,6.4,Bankes P. (Eng),Emirates Stadium (London),60 704,60 262,2.89,0.77,56%,44%,19,6,6,3,4,0,0%,0%,1,2,13,3,3,0,8,14,14,12,10,10,2,4,,,,
Eo17bbD1,,FINISHED,02.12.2023 16:00,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,3,1,7.3,6.5,Taylor A. (Eng),Brentford Community Stadium (London),17 250,17 075,2.84,0.18,69%,31%,27,7,6,1,7,5,0%,0%,1,2,21,6,0,2,7,10,24,10,10,8,0,3,,,,
Sl5BcIS7,,FINISHED,02.12.2023 16:00,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,5,0,7.7,5.9,Kavanagh C. (Eng),Turf Moor (Burnley),22 546,20 891,1.41,0.38,64%,36%,19,6,7,3,6,1,0%,0%,2,7,12,3,3,1,13,11,13,18,10,12,3,2,,,0,1
x0jTpuq2,,FINISHED,27.11.2023 21:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,3,2,7.2,6.4,Salisbury M. (Eng),Craven Cottage (London),29 589,24 366,2.97,1.46,60%,40%,12,10,6,6,6,2,0%,0%,2,2,6,4,1,1,13,14,24,15,13,13,4,3,,,,
b9iPoLTe,,FINISHED,26.11.2023 17:30,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,0,3,6.3,7.7,Brooks J. (Eng),Goodison Park (Liverpool),39 572,39 257,1.67,2.23,50%,50%,24,9,6,4,6,5,0%,0%,3,0,18,5,2,2,10,12,23,13,10,8,1,6,,,,
p6Df10Tr,,FINISHED,26.11.2023 15:00,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,1,2,6.8,7.3,Jones R. (Eng),Tottenham Hotspur Stadium (London),62 850,61 679,2.09,1.77,62%,38%,18,15,8,5,9,3,0%,0%,0,4,10,10,5,2,15,16,15,9,11,13,3,7,,,,
hClHmsaq,,FINISHED,25.11.2023 18:30,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,0,1,6.6,7.3,Robinson T. (Eng),Brentford Community Stadium (London),17 250,17 201,1.08,1.49,36%,64%,9,15,3,4,1,8,0%,0%,1,1,6,11,2,3,10,11,21,24,9,7,3,3,,,,
4nhLn1Ek,,FINISHED,25.11.2023 16:00,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,1,2,6.7,7.1,Barrott S. (Eng),Turf Moor (Burnley),22 546,21 319,1.40,1.07,51%,49%,11,11,5,3,4,5,0%,0%,1,3,6,8,2,1,7,14,12,22,11,7,1,4,,,,
EHZB9OL2,,FINISHED,25.11.2023 16:00,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,2,1,7.3,6.7,Gillett J. (Aus),Kenilworth Road (Luton),12 300,11 029,0.92,1.02,39%,61%,8,16,3,8,4,5,0%,0%,6,1,5,8,1,1,13,15,18,26,15,12,7,1,,,,
nVXJ72jF,,FINISHED,25.11.2023 16:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,4,1,7.4,6.1,Hooper S. (Eng),St. James' Park (Newcastle),52 305,52 227,2.58,0.66,55%,45%,14,7,5,4,4,2,0%,0%,4,6,9,3,0,0,18,13,14,9,13,19,3,1,,,0,1
0YyO6M5L,,FINISHED,25.11.2023 16:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,2,3,6.5,6.9,Taylor A. (Eng),City Ground (Nottingham),30 404,29 404,1.49,1.66,46%,54%,18,11,5,5,6,4,0%,0%,2,5,13,6,0,0,7,12,14,7,12,7,2,3,,,0,1
rcRS5tLR,,FINISHED,25.11.2023 16:00,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,1,3,6.5,7.6,Madley A. (Eng),Bramall Lane (Sheffield),32 050,30 208,0.53,2.76,45%,55%,10,23,2,11,4,7,0%,0%,4,1,8,12,4,1,9,11,25,32,6,8,8,1,,,,
h8YF8ry9,,FINISHED,25.11.2023 13:30,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,1,1,7.3,6.9,Kavanagh C. (Eng),Etihad Stadium (Manchester),55 097,53 289,1.38,0.55,60%,40%,16,8,5,3,9,6,0%,0%,1,3,11,5,3,4,15,12,8,15,9,11,2,4,,,,
UVvS9XFo,,FINISHED,12.11.2023 17:30,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,4,4,6.9,7,Taylor A. (Eng),Stamford Bridge (London),40 341,39 532,3.07,3.28,45%,55%,17,15,9,10,3,3,0%,0%,5,3,8,5,1,0,15,13,14,18,12,15,6,5,,,,
EJ4IkUUT,,FINISHED,12.11.2023 15:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,3,1,7.1,6.4,Hooper S. (Eng),Villa Park (Birmingham),42 789,41 608,3.48,0.70,51%,49%,12,9,6,5,2,2,0%,0%,2,5,6,4,3,7,25,8,14,11,4,17,4,3,,,,
GSjpolwo,,FINISHED,12.11.2023 15:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,1,1,7,6.9,Brooks J. (Eng),Amex Stadium (Brighton),31 876,31 367,1.76,0.57,61%,39%,11,9,6,1,6,3,0%,0%,3,2,5,8,3,1,16,15,15,12,13,16,0,5,,,1,0
QcYz8Bpb,,FINISHED,12.11.2023 15:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,3,0,7.5,6.6,Tierney P. (Eng),Anfield (Liverpool),61 276,50 151,1.32,1.52,59%,41%,17,16,10,3,6,8,0%,0%,1,2,7,13,2,2,14,17,18,12,16,12,3,7,,,,
YNyq6kFA,,FINISHED,12.11.2023 15:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,3,2,7.3,6.5,Salisbury M. (Eng),London Stadium (London),62 500,62 470,1.32,1.34,54%,46%,16,10,6,5,9,4,0%,0%,2,2,10,5,1,0,12,10,15,20,9,12,3,3,,,,
86ZHij0H,,FINISHED,11.11.2023 18:30,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,2,0,7.4,6.8,Kavanagh C. (Eng),Vitality Stadium (Bournemouth),11 307,11 201,0.71,0.29,48%,52%,19,8,10,5,6,5,0%,0%,2,1,9,3,0,2,6,11,25,13,10,4,5,8,,,,
ncYLjAFN,,FINISHED,11.11.2023 16:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,3,1,7.6,6.5,Oliver M. (Eng),Emirates Stadium (London),60 704,60 232,2.31,0.28,63%,37%,16,8,6,5,13,3,0%,0%,0,1,10,3,3,2,10,11,12,15,8,9,4,3,,,1,0
rZrW8iVi,,FINISHED,11.11.2023 16:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,2,3,6.8,6.9,Barrott S. (Eng),Selhurst Park (London),25 486,25 103,1.73,1.51,67%,33%,13,8,4,4,9,2,0%,0%,1,4,9,4,4,0,16,11,17,21,9,18,1,2,,,,
4lXv7Va4,,FINISHED,11.11.2023 16:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,1,0,7.2,6.7,Scott G. (Eng),Old Trafford (Manchester),75 635,73 599,2.00,0.41,64%,36%,15,10,4,4,11,3,0%,0%,0,2,11,6,1,1,12,10,20,17,9,11,4,3,,,,
CEzm59UG,,FINISHED,11.11.2023 13:30,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,2,1,7.2,6.7,Robinson T. (Eng),Molineux Stadium (Wolverhampton),31 750,31 642,1.87,0.82,42%,58%,17,6,4,2,11,3,0%,0%,4,3,13,4,4,1,15,24,17,14,19,15,1,2,,,,
EqzEhWpB,,FINISHED,06.11.2023 21:00,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,1,4,6.1,7.6,Oliver M. (Eng),Tottenham Hotspur Stadium (London),62 850,61 726,0.86,3.47,39%,61%,8,17,5,8,1,6,0%,0%,3,5,3,9,3,7,27,14,21,12,12,21,4,4,,,2,0
W0vgcfWu,,FINISHED,05.11.2023 17:30,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,1,1,7.1,7.2,Madley A. (Eng),Kenilworth Road (Luton),12 300,11 049,0.74,3.48,26%,74%,8,24,5,6,4,7,0%,0%,1,1,3,18,1,1,15,8,16,25,7,13,5,4,,,,
IHt5fhGb,,FINISHED,05.11.2023 15:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,2,0,7.2,6.5,Gillett J. (Aus),City Ground (Nottingham),30 404,29 313,0.44,1.25,26%,74%,5,13,3,3,0,10,0%,0%,1,1,2,10,9,1,10,15,8,19,6,9,3,1,,,,
vRs1eY0h,,FINISHED,04.11.2023 18:30,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,1,0,7.1,6.6,Attwell S. (Eng),St. James' Park (Newcastle),52 305,52 194,1.06,0.53,40%,60%,9,14,2,1,0,11,0%,0%,5,1,7,13,2,1,10,16,20,12,14,9,1,1,,,,
MkBzuDGB,,FINISHED,04.11.2023 16:00,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,3,2,7.1,6.5,Bramall T. (Eng),Brentford Community Stadium (London),17 250,17 103,1.23,1.87,59%,41%,16,12,4,2,4,3,0%,0%,1,4,12,10,2,0,12,15,10,25,12,14,0,1,,,,
0tAvvXVH,,FINISHED,04.11.2023 16:00,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,0,2,6.6,7.3,Bankes P. (Eng),Turf Moor (Burnley),22 546,21 578,1.22,1.39,67%,33%,17,4,5,3,12,1,0%,0%,0,5,12,1,2,0,12,10,23,21,9,12,1,5,,,,
f39rwioO,,FINISHED,04.11.2023 16:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,1,1,6.7,6.9,Robinson T. (Eng),Goodison Park (Liverpool),39 572,38 683,0.77,0.58,20%,80%,10,7,4,2,3,3,0%,0%,4,2,6,5,0,3,8,15,15,21,15,5,1,3,,,,
AiwcdEon,,FINISHED,04.11.2023 16:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,6,1,7.6,5.8,Pawson C. (Eng),Etihad Stadium (Manchester),55 097,53 358,1.74,0.62,66%,34%,21,5,8,1,12,1,0%,0%,0,1,13,4,0,2,11,8,9,6,8,9,0,2,,,,
0tW9gCV4,,FINISHED,04.11.2023 16:00,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,2,1,6.9,6.6,Jones R. (Eng),Bramall Lane (Sheffield),32 050,29 454,1.04,1.35,38%,62%,11,10,2,3,4,4,0%,0%,2,3,9,7,0,3,11,13,24,28,13,10,2,0,,,,
6wDnxB0U,,FINISHED,04.11.2023 13:30,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,0,1,6.7,7.3,Brooks J. (Eng),Craven Cottage (London),29 589,24 415,0.96,0.65,45%,55%,18,12,3,5,9,4,0%,0%,5,2,15,7,1,2,14,7,19,11,9,15,4,3,,,,
W0INsFWh,,FINISHED,29.10.2023 16:30,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,0,3,6.3,7.6,Tierney P. (Eng),Old Trafford (Manchester),75 635,73 502,0.94,4.09,40%,60%,7,21,3,10,7,12,0%,0%,4,1,4,11,4,0,6,13,14,11,9,5,7,3,,,,
SSk1QD1I,,FINISHED,29.10.2023 15:00,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,3,1,7.1,6.1,Brooks J. (Eng),Villa Park (Birmingham),42 789,41 785,2.63,0.11,71%,29%,17,7,6,1,6,4,0%,0%,3,2,11,6,0,6,17,11,9,7,11,10,0,3,,,,
6Jl5PXGO,,FINISHED,29.10.2023 15:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,1,1,7.2,7.2,Salisbury M. (Eng),Amex Stadium (Brighton),31 876,31 550,1.20,0.66,71%,29%,18,10,7,5,7,3,0%,0%,0,3,11,5,0,1,9,12,13,15,12,8,4,6,,,,
IcEJreHn,,FINISHED,29.10.2023 15:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,3,0,7.6,6.4,Kavanagh C. (Eng),Anfield (Liverpool),61 276,50 143,3.10,0.45,73%,27%,21,9,8,1,8,3,0%,0%,2,3,13,8,1,3,16,10,20,6,9,13,1,5,,,,
QNHRtZoa,,FINISHED,29.10.2023 14:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,0,1,6.7,7.4,Attwell S. (Eng),London Stadium (London),62 500,62 469,0.52,0.46,64%,36%,12,10,2,4,4,3,0%,0%,4,1,10,6,1,3,14,8,32,18,7,11,3,2,,,,
4EGVug15,,FINISHED,28.10.2023 18:30,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,2,2,7.2,7,Taylor A. (Eng),Molineux Stadium (Wolverhampton),31 750,31 584,1.01,2.13,43%,57%,11,13,6,5,8,7,0%,0%,1,4,5,8,2,0,15,15,13,24,13,15,3,4,,,,
p40dRgnC,,FINISHED,28.10.2023 16:00,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,5,0,7.3,6,Robinson T. (Eng),Emirates Stadium (London),60 704,60 153,2.58,0.03,67%,33%,13,2,8,0,6,1,0%,0%,0,3,5,2,1,1,12,10,14,10,9,13,0,3,,,,
W0dhSZW5,,FINISHED,28.10.2023 16:00,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,2,1,7.2,6.5,Barrott S. (Eng),Vitality Stadium (Bournemouth),11 307,11 152,1.21,0.77,45%,55%,13,6,6,3,10,5,0%,0%,2,3,7,3,3,1,13,12,23,25,9,12,2,4,,,,
YPxmlHgP,,FINISHED,28.10.2023 13:30,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,0,2,6.6,7.3,Hooper S. (Eng),Stamford Bridge (London),40 341,39 575,1.79,2.34,69%,31%,17,7,2,5,10,1,0%,0%,1,3,15,2,0,0,7,12,26,19,12,7,3,2,,,,
zZOEqy2t,,FINISHED,27.10.2023 21:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,1,2,6.3,7.2,Madley A. (Eng),Selhurst Park (London),25 486,25 074,0.54,1.23,24%,76%,13,10,3,1,11,2,0%,0%,2,1,10,9,1,3,14,21,22,21,19,11,0,2,,,,
xvclTFHa,,FINISHED,23.10.2023 21:00,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,2,0,7.3,6.5,Taylor A. (Eng),Tottenham Hotspur Stadium (London),62 850,61 286,1.58,0.92,56%,44%,15,10,5,3,3,5,0%,0%,2,0,10,7,4,6,20,14,15,15,10,14,3,3,,,,
xQHFEG26,,FINISHED,22.10.2023 17:30,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,4,1,7.5,6.2,Coote D. (Eng),Villa Park (Birmingham),42 789,41 734,1.96,1.13,58%,42%,15,14,7,4,8,7,0%,0%,0,1,8,10,2,3,18,10,11,12,8,15,3,3,,,,
bmbpUe2g,,FINISHED,21.10.2023 21:00,Sheffield Utd,https://static.flashscore.com/res/image/data/Gb50BgCr-K2FpWLH3.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,1,2,6.6,7.2,Oliver M. (Eng),Bramall Lane (Sheffield),32 050,31 543,1.44,1.03,38%,62%,12,14,6,5,5,4,0%,0%,3,1,6,9,3,4,14,15,20,17,12,10,3,5,,,,
pjLNCfXI,,FINISHED,21.10.2023 18:30,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,2,2,6.9,6.8,Kavanagh C. (Eng),Stamford Bridge (London),40 341,39 723,1.39,1.05,43%,57%,11,13,5,3,2,7,0%,0%,3,3,6,10,2,1,14,9,18,10,7,14,1,3,,,,
bZIBFdm0,,FINISHED,21.10.2023 16:00,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,1,2,6.4,7.4,Tierney P. (Eng),Vitality Stadium (Bournemouth),11 307,11 175,0.54,1.14,34%,66%,7,21,4,7,3,12,0%,0%,2,6,3,14,0,1,11,15,23,15,15,10,5,3,,,1,0
6aMJDzIC,,FINISHED,21.10.2023 16:00,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Burnley,https://static.flashscore.com/res/image/data/UaPJjYBr-6PhTI7J6.png,3,0,7.4,6.4,Smith J. (Eng),Brentford Community Stadium (London),17 250,17 029,2.06,0.17,50%,50%,23,6,10,1,5,5,0%,0%,5,4,13,5,2,2,14,16,18,12,14,12,1,7,,,0,1
ptI9zbPP,,FINISHED,21.10.2023 16:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,2,1,7.1,6.3,Jones R. (Eng),Etihad Stadium (Manchester),55 097,53 466,0.77,0.57,55%,45%,10,5,6,3,2,2,0%,0%,4,2,4,2,2,1,12,11,13,12,9,11,2,4,,,1,0
2L4yWHXt,,FINISHED,21.10.2023 16:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,4,0,7.5,6.2,Robinson T. (Eng),St. James' Park (Newcastle),52 305,52 189,2.15,0.31,60%,40%,10,17,7,3,6,8,0%,0%,2,3,3,14,0,1,13,7,11,15,7,12,3,3,,,,
tC3uVymm,,FINISHED,21.10.2023 16:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Luton,https://static.flashscore.com/res/image/data/lIDbGiYg-dATKxRKP.png,2,2,7.2,6.9,Barrott S. (Eng),City Ground (Nottingham),30 404,29 361,2.39,1.79,57%,43%,19,13,8,4,4,2,0%,0%,3,0,11,9,2,0,11,14,17,22,12,11,2,6,,,,
nea6yvAJ,,FINISHED,21.10.2023 13:30,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,2,0,7.4,6.4,Pawson C. (Eng),Anfield (Liverpool),61 276,50 201,2.40,0.12,77%,23%,26,6,6,1,12,4,0%,0%,1,3,20,5,2,1,7,8,24,13,9,9,1,4,,,0,1
Od6ZF5sq,,FINISHED,08.10.2023 17:30,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,1,0,7.1,6.4,Oliver M. (Eng),Emirates Stadium (London),60 704,60 233,0.46,0.47,49%,51%,12,4,2,1,5,4,0%,0%,2,3,10,3,2,0,8,10,17,14,8,7,1,1,,,,
2m5wFPdk,,FINISHED,08.10.2023 15:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,2,2,7,7,Taylor A. (Eng),Amex Stadium (Brighton),31 876,31 752,2.31,2.74,46%,54%,14,14,3,4,8,1,0%,0%,1,2,11,10,1,0,20,12,18,14,12,20,2,1,,,,
27P2HIIm,,FINISHED,08.10.2023 15:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,2,2,6.7,6.8,Bankes P. (Eng),London Stadium (London),62 500,52 256,1.09,1.93,35%,65%,5,10,3,3,4,2,0%,0%,3,3,2,7,2,1,19,13,15,17,11,18,1,1,,,,
