matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,home_rating,away_rating,referee,venue,capacity,attendance,expected_goals_(xg).home,expected_goals_(xg).away,ball_possession.home,ball_possession.away,total_shots.home,total_shots.away,shots_on_target.home,shots_on_target.away,big_chances.home,big_chances.away,corner_kicks.home,corner_kicks.away,passes.home,passes.away,yellow_cards.home,yellow_cards.away,xg_on_target_(xgot).home,xg_on_target_(xgot).away,shots_off_target.home,shots_off_target.away,blocked_shots.home,blocked_shots.away,shots_inside_the_box.home,shots_inside_the_box.away,shots_outside_the_box.home,shots_outside_the_box.away,hit_the_woodwork.home,hit_the_woodwork.away,touches_in_opposition_box.home,touches_in_opposition_box.away,accurate_through_passes.home,accurate_through_passes.away,offsides.home,offsides.away,free_kicks.home,free_kicks.away,long_passes.home,long_passes.away,passes_in_final_third.home,passes_in_final_third.away,crosses.home,crosses.away,expected_assists_(xa).home,expected_assists_(xa).away,throw-ins.home,throw-ins.away,fouls.home,fouls.away,tackles.home,tackles.away,duels_won.home,duels_won.away,clearances.home,clearances.away,interceptions.home,interceptions.away,errors_leading_to_shot.home,errors_leading_to_shot.away,errors_leading_to_goal.home,errors_leading_to_goal.away,goalkeeper_saves.home,goalkeeper_saves.away,xgot_faced.home,xgot_faced.away,goals_prevented.home,goals_prevented.away,red_cards.home,red_cards.away,headed_goals.home,headed_goals.away
44RKa9ke,,FINISHED,25.05.2025 17:00,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,2,0,7.3,6.4,Smith L. (Eng),Vitality Stadium (Bournemouth),11 307,11 238,1.79,0.27,63%,37%,20,3,7,0,6,0,6,1,82%,74%,0,2,2.35,0.00,7,3,6,0,10,2,10,1,0,0,53,13,1,0,2,2,16,19,33%,31%,74%,59%,32%,25%,1.92,0.43,23,9,19,16,67%,65%,64,54,9,29,8,6,0,0,0,1,0,5,0.00,2.35,0.00,0.35
QJFTcmK7,,FINISHED,25.05.2025 17:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,0,2,6.5,7.4,Madley A. (Eng),Craven Cottage (London),29 589,27 671,1.74,2.84,47%,53%,13,20,3,5,5,2,1,6,84%,86%,,,1.29,2.55,6,7,4,8,11,16,2,4,0,0,32,46,1,0,2,0,5,11,53%,61%,64%,71%,46%,17%,0.58,1.15,16,17,11,5,47%,64%,40,41,29,14,11,13,0,1,0,0,3,3,2.55,1.29,0.55,1.29
hQ7FLjCE,,FINISHED,25.05.2025 17:00,Ipswich,https://static.flashscore.com/res/image/data/zm5vbmDa-jXzj6iAf.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,1,3,6.5,7.4,Robinson T. (Eng),Portman Road (Ipswich),30 017,29 771,0.79,1.01,41%,59%,14,10,4,6,1,1,4,0,84%,87%,1,1,0.25,1.82,5,1,5,3,10,7,4,3,0,0,32,16,0,0,2,1,9,10,56%,39%,79%,70%,14%,22%,0.55,0.59,17,18,10,9,67%,40%,42,56,25,34,10,9,0,1,1,0,3,3,1.82,0.25,-1.18,-0.75
lh1OJUtR,,FINISHED,25.05.2025 17:00,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,1,1,7,7.1,England D. (Eng),Anfield (Liverpool),61 276,60 382,2.17,1.75,69%,31%,14,8,3,5,4,2,11,0,87%,71%,2,0,1.46,2.48,7,2,4,1,12,6,2,2,1,1,34,15,2,0,1,2,10,7,54%,34%,74%,49%,15%,33%,1.53,0.81,16,10,7,10,58%,53%,48,43,17,51,11,16,0,0,0,0,4,2,2.48,1.46,1.48,0.46,1,0
pOnfE84l,,FINISHED,25.05.2025 17:00,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,2,0,7.4,6.4,Bramall T. (Eng),Old Trafford (Manchester),75 635,73 839,2.86,0.40,67%,33%,24,6,10,1,4,0,4,3,88%,73%,2,2,3.11,0.04,13,2,1,3,13,4,12,2,1,0,51,18,3,0,5,3,10,10,68%,31%,82%,60%,33%,0%,1.93,0.27,12,8,10,10,79%,44%,47,39,21,20,7,5,1,1,0,0,1,8,0.04,3.11,0.04,1.11,0,1,1,0
4Q2eCnZ0,,FINISHED,25.05.2025 17:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,0,1,6.7,7.4,Harrington T. (Eng),St. James' Park (Newcastle),52 305,52 221,1.27,0.90,66%,34%,17,14,6,6,1,1,12,3,87%,78%,1,4,2.15,1.08,7,6,4,2,10,9,7,5,0,0,28,13,0,0,0,0,9,12,47%,44%,76%,55%,31%,27%,0.87,0.29,22,16,12,9,80%,67%,41,50,22,25,1,12,2,0,0,0,5,6,1.08,2.15,0.04,2.15,,,0,1
Cj63AQ3D,,FINISHED,25.05.2025 17:00,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,0,1,6.4,7,Taylor A. (Eng),City Ground (Nottingham),30 404,30 263,1.35,1.07,52%,48%,10,6,2,2,2,3,7,4,84%,80%,2,2,0.14,1.09,4,2,4,2,8,4,2,2,0,0,28,9,1,0,5,1,11,10,46%,25%,70%,64%,21%,8%,0.85,0.65,25,17,10,11,64%,63%,36,38,22,36,4,4,0,1,1,0,1,2,1.09,0.14,0.09,0.14,,,,
hnqjYTeK,,FINISHED,25.05.2025 17:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,1,2,6.8,7.4,Bond D. (Eng),St. Mary's Stadium (Southampton),32 384,31 289,0.63,2.20,39%,61%,7,23,2,8,0,3,5,8,81%,91%,,,1.11,1.48,2,5,3,10,5,16,2,7,0,0,17,38,0,1,1,0,8,7,37%,64%,58%,88%,27%,21%,0.52,2.05,12,14,7,8,44%,22%,51,48,28,23,5,2,0,1,0,0,6,1,1.48,1.11,-0.52,0.11,,,1,0
OUZLS7Js,,FINISHED,25.05.2025 17:00,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,1,4,6.3,7.2,Jones R. (Eng),Tottenham Hotspur Stadium (London),62 850,61 449,1.95,2.27,32%,68%,4,24,2,9,3,4,2,11,77%,90%,3,1,1.55,4.05,1,7,1,8,4,18,0,5,0,1,10,46,0,1,1,2,8,13,39%,59%,40%,81%,0%,36%,0.25,1.37,21,10,13,8,50%,79%,33,54,39,7,9,7,1,0,0,0,5,1,4.05,1.55,-0.04,0.55,,,,
4vrUQolf,,FINISHED,25.05.2025 17:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,1,1,7.3,7.1,Pawson C. (Eng),Molineux Stadium (Wolverhampton),31 750,31 382,1.12,1.43,48%,52%,18,13,6,7,1,3,8,3,81%,84%,2,1,0.78,2.11,8,5,4,1,8,11,10,2,0,1,34,27,1,0,3,1,9,7,42%,52%,76%,63%,19%,31%,0.74,0.62,23,19,7,9,64%,59%,66,45,23,21,5,6,1,1,1,0,6,5,2.11,0.78,1.11,-0.22,,,,
boy65vMG,,FINISHED,20.05.2025 21:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,4,2,7,6.5,Webb D. (Eng),Selhurst Park (London),25 486,24 766,1.69,1.52,32%,68%,14,12,10,3,2,2,0,9,73%,87%,1,2,3.58,1.88,4,3,0,6,11,8,3,4,0,0,20,20,1,0,2,0,8,14,34%,44%,56%,69%,50%,29%,0.96,0.77,18,30,14,8,55%,67%,41,46,30,15,6,2,0,0,0,0,1,6,1.88,3.58,-0.12,-0.42,,,0,2
Wh8WLa6c,,FINISHED,20.05.2025 21:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,3,1,7,6.1,Bramall T. (Eng),Etihad Stadium (Manchester),55 097,52 487,1.60,1.06,58%,42%,12,8,5,2,2,2,3,1,90%,85%,1,3,1.48,0.63,5,4,2,2,5,6,7,2,1,1,20,16,2,0,2,3,13,7,55%,44%,84%,71%,29%,33%,1.11,0.36,14,14,7,13,44%,55%,28,26,19,25,6,5,2,0,1,1,1,2,0.63,1.48,-0.19,-1.52,1,1,,
fgvk9MMi,,FINISHED,19.05.2025 21:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,3,2,7.3,6.9,Madley A. (Eng),Amex Stadium (Brighton),31 876,31 611,2.34,2.11,49%,51%,25,18,12,5,2,3,3,3,87%,87%,1,0,3.87,1.45,9,6,4,7,17,12,8,6,0,0,60,45,2,0,2,1,8,9,65%,48%,83%,74%,21%,14%,2.24,1.54,17,15,9,8,46%,25%,54,29,13,24,6,8,1,1,0,0,3,9,1.45,3.87,-0.55,0.87,,,,
xI7Oh1xB,,FINISHED,18.05.2025 17:30,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,1,0,7.4,6.7,Hooper S. (Eng),Emirates Stadium (London),60 704,60 160,0.65,1.60,52%,48%,12,14,4,5,1,3,10,7,82%,83%,3,3,1.41,1.73,3,3,5,6,7,10,5,4,0,0,33,33,0,1,0,0,9,9,38%,38%,74%,74%,33%,14%,0.56,0.97,18,21,9,9,59%,65%,49,51,28,26,6,7,3,0,0,1,5,3,1.73,1.41,1.32,0.41,,,,
2ai3oJUp,,FINISHED,18.05.2025 16:00,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,2,3,6.3,7.1,Gillett J. (Aus),Brentford Community Stadium (London),17 250,17 136,3.00,0.95,50%,50%,11,16,6,7,4,2,5,3,78%,85%,4,4,2.84,1.81,3,0,2,9,10,9,1,7,0,0,34,17,3,0,0,0,8,12,42%,46%,62%,84%,21%,32%,0.78,0.51,18,10,12,8,64%,67%,41,52,15,36,4,5,1,2,0,1,4,4,1.81,2.84,-1.19,0.56,,,0,2
GpQqbdEj,,FINISHED,18.05.2025 16:00,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Ipswich,https://static.flashscore.com/res/image/data/zm5vbmDa-jXzj6iAf.png,2,0,7.3,6.5,Kitchen A. (Eng),King Power Stadium (Leicester),32 261,31 986,0.70,1.56,51%,49%,9,20,3,2,0,1,2,2,85%,86%,1,0,0.71,0.28,4,9,2,9,8,16,1,4,1,1,12,31,0,0,0,4,12,15,37%,42%,65%,73%,0%,50%,0.24,1.13,16,25,15,12,71%,73%,48,58,14,18,7,3,1,0,0,1,2,1,0.28,0.71,0.28,-1.29,,,,
b7OC1VKr,,FINISHED,18.05.2025 15:15,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,1,2,6.7,7.4,Barrott S. (Eng),London Stadium (London),62 500,62 466,0.98,1.91,61%,39%,16,10,5,5,0,5,8,7,87%,79%,6,3,1.06,2.55,5,2,6,3,13,7,3,3,0,1,30,29,0,3,0,2,7,14,62%,42%,73%,68%,25%,29%,1.48,1.22,19,22,14,7,78%,58%,54,60,30,45,7,17,0,0,1,0,3,4,2.55,1.06,0.55,0.06,,,0,1
K0PE3IjT,,FINISHED,18.05.2025 13:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,2,0,7.4,6.5,Oliver M. (Eng),Goodison Park (Liverpool),39 572,39 201,2.39,1.16,50%,50%,13,6,5,2,4,1,4,5,88%,87%,1,1,2.41,0.61,5,3,3,1,13,5,0,1,0,1,34,19,0,0,2,1,10,6,56%,36%,73%,62%,35%,18%,1.22,0.85,11,15,6,10,65%,75%,55,45,19,30,8,4,1,1,0,0,2,3,0.61,2.41,0.61,0.42,,,,
jLXc70i4,,FINISHED,16.05.2025 21:15,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,1,0,7.1,6.5,Kavanagh C. (Eng),Stamford Bridge (London),40 341,39 849,0.82,0.44,47%,53%,11,4,3,1,3,0,7,2,81%,80%,1,6,0.71,0.12,4,3,4,0,6,4,5,0,1,0,16,14,1,0,3,2,14,10,32%,49%,69%,66%,8%,13%,0.68,0.30,15,19,10,14,84%,52%,46,50,12,12,5,5,0,1,0,0,1,2,0.12,0.71,0.12,-0.29,,,1,0
prBWju7N,,FINISHED,16.05.2025 20:30,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,2,0,7.3,6.3,Bankes P. (Eng),Villa Park (Birmingham),42 789,42 239,1.56,0.32,69%,31%,18,3,7,1,2,1,9,1,90%,79%,1,2,2.06,0.10,7,1,4,1,11,2,7,1,0,0,40,8,0,0,1,0,12,5,61%,28%,79%,69%,14%,11%,1.42,0.17,12,14,5,12,87%,33%,44,23,9,33,3,13,0,1,0,0,1,5,0.10,2.06,0.10,-0.07,,,,
8GvXq6gt,,FINISHED,11.05.2025 17:30,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,2,2,7,6.9,Taylor A. (Eng),Anfield (Liverpool),61 276,60 324,2.56,2.31,44%,56%,14,15,5,7,4,4,3,1,82%,87%,1,3,2.78,2.47,8,4,1,4,10,11,4,4,0,1,36,36,1,0,3,1,10,13,39%,41%,69%,74%,27%,33%,1.65,1.03,14,9,13,10,63%,60%,36,44,16,16,2,5,2,1,0,0,5,3,2.47,2.78,0.47,0.78,0,1,1,2
UVSurpOh,,FINISHED,11.05.2025 15:15,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,0,2,6.5,7.4,Gillett J. (Aus),Old Trafford (Manchester),75 635,73 804,2.28,1.56,52%,48%,20,9,5,4,4,3,8,5,90%,87%,0,1,1.22,2.56,11,3,4,2,11,8,9,1,0,0,35,20,1,0,0,2,13,3,71%,35%,85%,74%,32%,20%,1.33,0.62,17,13,3,13,50%,65%,47,43,13,20,3,8,2,0,0,0,2,5,2.56,1.22,0.56,1.22,,,,
YNPdv2NH,,FINISHED,11.05.2025 15:15,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,2,2,7,6.8,Harrington T. (Eng),City Ground (Nottingham),30 404,30 245,1.31,1.07,56%,44%,15,10,4,6,4,3,4,4,85%,79%,3,3,1.56,2.39,6,4,5,0,9,7,6,3,0,0,17,22,0,0,1,2,10,11,58%,33%,75%,56%,30%,33%,0.63,0.49,16,17,11,10,41%,64%,47,43,22,30,4,8,0,0,0,0,4,2,2.39,1.56,0.63,-0.44,,,2,1
8xG7dqwn,,FINISHED,11.05.2025 15:15,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,0,2,6.6,7.4,Kavanagh C. (Eng),Tottenham Hotspur Stadium (London),62 850,60 254,0.68,3.39,47%,53%,8,23,1,10,1,8,4,8,77%,82%,1,1,0.02,3.32,2,6,5,7,7,17,1,6,0,1,16,35,0,4,2,3,10,12,30%,47%,53%,61%,14%,39%,0.55,2.14,17,15,12,10,57%,47%,49,42,28,16,7,11,0,0,0,0,8,1,3.32,0.02,1.32,0.02,,,,
xdWmtOh5,,FINISHED,11.05.2025 13:00,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,2,0,7.4,6.2,Brooks J. (Eng),St. James' Park (Newcastle),52 305,52 231,1.89,0.63,45%,55%,15,10,6,3,1,1,2,8,84%,87%,4,2,2.04,0.36,6,3,3,4,14,6,1,4,0,0,39,22,0,0,1,0,13,9,51%,44%,76%,80%,50%,13%,1.48,0.45,18,9,9,13,60%,53%,35,44,28,16,3,4,0,0,0,1,3,4,0.36,2.04,0.36,0.04,0,1,,
4Uh7Tp9a,,FINISHED,10.05.2025 18:30,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,0,1,6.4,6.9,Attwell S. (Eng),Vitality Stadium (Bournemouth),11 307,11 248,0.29,0.99,66%,34%,10,6,4,3,2,2,10,0,86%,69%,4,5,0.44,1.41,3,3,3,0,8,4,2,2,0,1,28,15,0,0,2,0,12,19,57%,31%,79%,45%,16%,25%,0.64,0.56,14,17,19,12,50%,62%,46,48,34,22,3,5,0,0,1,0,2,4,1.41,0.44,0.41,0.44,0,1,,
xriFROwC,,FINISHED,10.05.2025 16:00,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,1,3,6.6,7.4,England D. (Eng),Craven Cottage (London),29 589,27 653,0.96,1.05,64%,36%,18,11,6,7,1,3,5,5,86%,78%,1,0,1.27,1.23,8,1,4,3,10,9,8,2,0,0,33,19,0,0,0,0,9,15,55%,45%,76%,55%,26%,35%,0.78,0.73,18,14,15,9,64%,58%,40,44,29,28,5,14,1,0,1,0,4,5,1.23,1.27,-1.77,0.27,,,1,1
Y9pOP28O,,FINISHED,10.05.2025 16:00,Ipswich,https://static.flashscore.com/res/image/data/zm5vbmDa-jXzj6iAf.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,0,1,6.7,7.2,Barrott S. (Eng),Portman Road (Ipswich),30 017,29 511,0.88,1.21,50%,50%,11,15,4,5,1,1,5,6,81%,85%,2,4,1.28,1.34,5,4,2,6,5,11,6,4,1,0,14,26,0,0,0,0,12,6,36%,46%,65%,74%,20%,19%,0.54,0.90,14,18,6,12,67%,46%,48,37,30,16,3,5,1,1,0,0,4,4,1.34,1.28,0.27,1.28,,,0,1
6yO4xthU,,FINISHED,10.05.2025 16:00,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,0,0,7,7.1,Robinson T. (Eng),St. Mary's Stadium (Southampton),32 384,30 937,0.11,1.89,28%,72%,2,26,0,5,0,0,1,15,76%,89%,2,0,0.00,1.06,0,8,2,13,2,14,0,12,0,1,7,69,0,0,2,1,8,9,38%,56%,54%,88%,20%,23%,0.46,2.24,8,20,9,8,62%,50%,35,45,53,8,9,3,1,0,0,0,5,0,1.06,0.00,1.06,0.00,,,,
G2JFfN7b,,FINISHED,10.05.2025 16:00,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,0,2,6.6,7.3,Oliver M. (Eng),Molineux Stadium (Wolverhampton),31 750,31 297,0.92,1.51,56%,44%,10,7,3,2,1,2,7,4,87%,84%,1,1,0.62,1.08,5,4,2,1,8,3,2,4,0,0,24,16,0,1,0,0,11,8,53%,44%,73%,65%,16%,27%,0.54,0.45,20,14,8,11,65%,60%,47,46,26,30,9,11,0,1,0,0,0,3,1.08,0.62,-0.92,0.62,,,,
xdGPqoxq,,FINISHED,05.05.2025 21:00,Crystal Palace,https://static.flashscore.com/res/image/data/AFNlsDzS-pzMOQXRe.png,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,1,1,7.1,7.2,Madley A. (Eng),Selhurst Park (London),25 486,25 096,2.56,0.71,49%,51%,20,12,3,4,2,0,7,4,73%,83%,3,8,1.07,1.20,11,2,6,6,14,7,6,5,1,0,43,17,1,1,1,1,15,9,35%,47%,61%,73%,23%,25%,1.31,0.67,24,20,9,15,73%,58%,52,47,30,57,10,8,0,2,0,0,3,2,1.20,1.07,0.20,0.07,,,,
tQUgk7EL,,FINISHED,04.05.2025 17:30,Chelsea,https://static.flashscore.com/res/image/data/GMmvDEdM-IROrZEJb.png,Liverpool,https://static.flashscore.com/res/image/data/Gr0cGteM-KCp4zq5F.png,3,1,7.2,6.3,Hooper S. (Eng),Stamford Bridge (London),40 341,39 829,2.91,1.17,35%,65%,17,11,7,2,5,3,3,6,84%,88%,2,2,3.04,0.23,6,5,4,4,14,9,3,2,2,0,34,35,0,0,6,0,11,10,35%,44%,65%,74%,50%,35%,1.32,1.07,12,24,10,11,65%,78%,40,30,33,11,12,3,0,1,0,0,1,4,0.23,3.04,-0.77,1.04,,,0,1
KKqaTPi2,,FINISHED,04.05.2025 15:00,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,Manchester Utd,https://static.flashscore.com/res/image/data/nwSRlyWg-h2pPXz3k.png,4,3,7.2,6.4,Taylor A. (Eng),Brentford Community Stadium (London),17 250,17 190,2.57,1.50,47%,53%,12,14,6,5,6,1,7,3,80%,82%,0,2,3.06,1.60,4,2,2,7,11,9,1,5,0,0,27,23,1,0,0,0,10,8,42%,27%,67%,77%,15%,30%,1.50,0.71,23,18,8,10,38%,71%,53,38,16,34,6,4,0,0,0,0,2,2,1.60,3.06,-1.40,-0.11,,,2,0
nRyoiTq9,,FINISHED,04.05.2025 15:00,Brighton,https://static.flashscore.com/res/image/data/40juIezB-b92lfEJC.png,Newcastle,https://static.flashscore.com/res/image/data/fojwJwZA-ImMEe0UF.png,1,1,7.1,7,Pawson C. (Eng),Amex Stadium (Brighton),31 876,31 580,0.62,1.75,46%,54%,5,13,2,5,1,1,1,4,78%,83%,2,1,0.94,2.05,2,4,1,4,4,7,1,6,0,0,17,32,0,0,1,1,10,15,31%,56%,61%,76%,20%,17%,0.68,0.60,14,23,15,10,67%,64%,48,49,27,28,10,6,1,0,0,0,4,1,2.05,0.94,1.05,-0.06,,,,
82abV6vm,,FINISHED,04.05.2025 15:00,West Ham,https://static.flashscore.com/res/image/data/Qo3RdMjl-Q9DJHs4l.png,Tottenham,https://static.flashscore.com/res/image/data/ARC62UAr-Ig5FKJZ5.png,1,1,6.8,6.9,Oliver M. (Eng),London Stadium (London),62 500,62 468,1.10,0.48,56%,44%,11,7,2,2,2,2,1,3,74%,73%,2,2,0.84,0.32,4,5,5,0,6,4,5,3,0,0,19,12,1,0,3,4,15,18,40%,29%,57%,62%,24%,8%,0.86,0.30,29,26,18,15,66%,57%,66,60,14,30,6,6,0,1,1,0,1,1,0.32,0.84,-0.68,-0.40,,,,
SM4Kz8aS,,FINISHED,03.05.2025 18:30,Arsenal,https://static.flashscore.com/res/image/data/pfchdCg5-vcNAdtF9.png,Bournemouth,https://static.flashscore.com/res/image/data/2Pb55xWg-tCGtX12c.png,1,2,6.5,7,Gillett J. (Aus),Emirates Stadium (London),60 704,60 110,1.43,1.06,51%,49%,13,9,4,2,3,3,2,3,85%,83%,0,2,1.57,1.15,5,5,4,2,12,6,1,3,0,0,33,10,3,1,3,0,16,7,38%,42%,74%,65%,13%,40%,0.97,0.73,14,13,7,16,75%,45%,47,34,14,17,8,9,1,0,0,0,0,3,1.15,1.57,-0.85,0.57,,,0,1
YN9YsP6e,,FINISHED,03.05.2025 16:00,Everton,https://static.flashscore.com/res/image/data/EwJqZUZA-bRmKmISE.png,Ipswich,https://static.flashscore.com/res/image/data/zm5vbmDa-jXzj6iAf.png,2,2,7,6.8,Smith L. (Eng),Goodison Park (Liverpool),39 572,39 305,0.57,0.81,57%,43%,8,12,3,5,2,1,2,3,88%,85%,4,4,1.16,1.18,4,4,1,3,6,6,2,6,0,0,21,18,0,0,0,0,15,12,52%,38%,75%,72%,23%,17%,0.69,0.35,21,9,12,15,61%,87%,54,53,14,35,7,3,0,0,0,0,3,1,1.18,1.16,-0.82,-0.84,,,1,1
tlDtt3y8,,FINISHED,03.05.2025 16:00,Leicester,https://static.flashscore.com/res/image/data/Em1CYqYg-UNZg5BP0.png,Southampton,https://static.flashscore.com/res/image/data/fmA9gnyB-raLYxovi.png,2,0,7.3,6.4,Webb D. (Eng) - Barrott S. (Eng),King Power Stadium (Leicester),32 261,31 240,1.27,0.51,49%,51%,14,8,4,2,2,1,6,7,89%,87%,1,3,1.16,0.40,4,1,6,5,9,6,5,2,1,0,21,19,0,0,1,1,13,12,41%,47%,73%,71%,29%,40%,0.36,0.58,12,17,12,13,55%,77%,36,42,19,16,11,5,0,0,0,0,2,2,0.40,1.16,0.40,-0.84,,,,
b5ejVoNk,,FINISHED,03.05.2025 13:30,Aston Villa,https://static.flashscore.com/res/image/data/QsnteKXg-jwz95gs0.png,Fulham,https://static.flashscore.com/res/image/data/naaAVOzB-ImMEe0UF.png,1,0,7.3,6.5,Jones R. (Eng),Villa Park (Birmingham),42 789,42 515,0.69,0.71,52%,48%,10,11,3,3,3,1,5,3,88%,88%,0,5,1.16,0.67,5,5,2,3,7,8,3,3,1,0,16,24,1,0,1,2,17,6,57%,62%,69%,80%,23%,33%,1.04,0.68,7,11,6,17,55%,54%,47,46,27,18,4,5,1,0,0,0,3,2,0.67,1.16,0.67,0.09,,,1,0
OCxRmFfE,,FINISHED,02.05.2025 21:00,Manchester City,https://static.flashscore.com/res/image/data/UXcqj7HG-lQuhqN8N.png,Wolves,https://static.flashscore.com/res/image/data/Iwsrq5xS-CjV6Eptm.png,1,0,7.3,6.5,Bankes P. (Eng),Etihad Stadium (Manchester),55 097,53 282,0.65,0.44,64%,36%,9,6,2,1,1,2,4,5,91%,83%,,,0.72,0.00,5,4,2,1,5,4,4,2,0,2,40,15,0,1,0,1,11,7,73%,45%,85%,70%,18%,15%,0.65,0.12,21,19,7,11,53%,66%,42,49,15,19,6,6,1,0,0,0,1,1,0.00,0.72,0.00,-0.28,,,,
YmgPGn8d,,FINISHED,01.05.2025 20:30,Nottingham,https://static.flashscore.com/res/image/data/GCLLkTzB-ImKwLTtA.png,Brentford,https://static.flashscore.com/res/image/data/bBj3NWfM-r9Mudk7j.png,0,2,6.5,7.4,England D. (Eng),City Ground (Nottingham),30 404,29 040,0.99,1.65,55%,45%,14,11,5,3,0,3,4,5,80%,76%,3,5,0.75,1.89,4,5,5,3,11,10,3,1,0,0,35,23,0,1,4,0,12,10,53%,48%,75%,56%,18%,43%,0.89,0.91,20,10,10,12,56%,88%,42,49,24,30,7,5,0,0,0,0,1,5,1.89,0.75,-0.11,0.75,,,,
